account_id,customer_id,account_type,currency,opened_date,status,credit_limit,last_updated_at
ACC000294,CUST00155,savings,JPY,2025-03-19,active,0,2025-03-19 10:32:41
ACC000295,CUST00155,savings,GBP,2025-06-07,FROZEN,0,2025-06-07 16:35:56
ACC000296,CUST00156,checking,USD,2025-06-29,FROZEN,0,2025-06-29 20:47:45
ACC000297,CUST00157,SAVINGS,gbp,2025-02-21,closed,0,2025-02-21 03:27:24
ACC000298,CUST00157,credit,INR,2025-03-14,CLOSED,1000,2025-03-14 05:21:19
ACC000299,CUST00158,SAVINGS,JPY,2024-12-28,CLOSED,0,2024-12-28 14:21:06
ACC000300,CUST00158,SAVINGS,usd,2025-03-05,active,0,2025-03-05 04:17:46
ACC000301,CUST00159,SAVINGS,EUR,2024-12-07,closed,0,2024-12-07 17:38:57
ACC000302,CUST00159,checking,JPY,2025-04-16,CLOSED,0,2025-04-16 01:35:13
ACC000303,CUST00160,credit,NGN,2025-01-09,FROZEN,10000,2025-01-09 16:39:10
ACC000304,CUST00160,CREDIT,usd,2025-06-20,ACTIVE,25000,2025-06-20 15:58:39
ACC000305,CUST00161,credit,NGN,2024-06-06,ACTIVE,0,2024-06-06 14:58:20
ACC000306,CUST00162,CREDIT,INR,2025-06-09,closed,0,2025-06-09 12:57:13
ACC000307,CUST00162,CHECKING,gbp,2025-05-07,CLOSED,0,2025-05-07 10:58:45
ACC000308,CUST00163,savings,JPY,2024-08-27,CLOSED,0,2024-08-27 02:46:21
ACC000309,CUST00164,savings,usd,2024-09-07,FROZEN,0,2024-09-07 22:45:12
ACC000310,CUST00165,credit,NGN,2025-01-25,ACTIVE,10000,2025-01-25 08:49:50
ACC000311,CUST00165,checking,JPY,2025-01-10,FROZEN,0,2025-01-10 11:55:59
ACC000312,CUST00166,SAVINGS,NGN,2024-09-08,active,0,2024-09-08 10:37:12
ACC000313,CUST00166,savings,USD,2024-02-19,ACTIVE,0,2024-02-19 05:30:08
ACC000314,CUST00167,SAVINGS,JPY,2024-09-21,closed,0,2024-09-21 13:33:42
ACC000315,CUST00168,checking,NGN,2024-11-14,active,0,2024-11-14 06:31:45
ACC000316,CUST00168,savings,GBP,2025-05-04,closed,0,2025-05-04 15:44:11
ACC000317,CUST00169,CHECKING,NGN,2025-03-16,active,0,2025-03-16 08:59:36
ACC000318,CUST00169,credit,EUR,2025-06-30,CLOSED,1000,2025-06-30 09:52:57
ACC000319,CUST00169,SAVINGS,JPY,2025-06-23,active,0,2025-06-23 13:44:38
ACC000320,CUST00170,CHECKING,EUR,2024-11-04,closed,0,2024-11-04 16:47:30
ACC000321,CUST00170,credit,NGN,2024-09-21,FROZEN,5000,2024-09-21 23:18:49
ACC000322,CUST00171,SAVINGS,GBP,2024-09-23,ACTIVE,0,2024-09-23 18:28:58
ACC000323,CUST00171,CHECKING,NGN,2024-08-29,ACTIVE,0,2024-08-29 05:17:47
ACC000324,CUST00171,CREDIT,USD,2025-03-25,closed,0,2025-03-25 05:43:05
ACC000325,CUST00172,CHECKING,NGN,2025-01-20,ACTIVE,0,2025-01-20 03:23:41
ACC000326,CUST00172,credit,INR,2025-04-07,FROZEN,0,2025-04-07 07:06:24
ACC000327,CUST00172,checking,GBP,2024-09-03,FROZEN,0,2024-09-03 10:49:12
ACC000328,CUST00173,checking,NGN,2025-04-06,FROZEN,0,2025-04-06 20:54:01
ACC000329,CUST00174,SAVINGS,usd,2024-09-01,active,0,2024-09-01 02:20:03
ACC000330,CUST00174,CHECKING,usd,2025-04-12,ACTIVE,0,2025-04-12 16:08:46
ACC000331,CUST00174,CREDIT,usd,2025-02-06,active,0,2025-02-06 07:22:49
ACC000332,CUST00175,checking,usd,2025-02-17,ACTIVE,0,2025-02-17 17:58:02
ACC000333,CUST00175,SAVINGS,GBP,2025-05-18,CLOSED,0,2025-05-18 22:41:51
ACC000334,CUST00176,CHECKING,NGN,2025-06-14,ACTIVE,0,2025-06-14 16:47:46
ACC000335,CUST00177,CHECKING,GBP,2025-05-07,CLOSED,0,2025-05-07 23:47:09
ACC000336,CUST00177,SAVINGS,INR,2025-01-30,active,0,2025-01-30 17:37:27
ACC000337,CUST00178,CHECKING,EUR,2024-09-05,closed,0,2024-09-05 01:11:47
ACC000338,CUST00179,CHECKING,usd,2025-04-27,FROZEN,0,2025-04-27 19:12:59
ACC000339,CUST00179,savings,JPY,2025-03-08,ACTIVE,0,2025-03-08 08:07:45
ACC000340,CUST00179,CREDIT,gbp,2025-01-30,ACTIVE,10000,2025-01-30 18:08:34
ACC000341,CUST00180,CREDIT,JPY,2024-06-11,closed,0,2024-06-11 22:56:58
ACC000342,CUST00181,SAVINGS,usd,2025-02-11,active,0,2025-02-11 00:03:41
ACC000343,CUST00182,checking,GBP,2024-12-01,ACTIVE,0,2024-12-01 09:46:59
ACC000344,CUST00183,checking,gbp,2025-05-06,FROZEN,0,2025-05-06 14:11:42
ACC000345,CUST00183,checking,usd,2025-02-14,FROZEN,0,2025-02-14 00:36:11
ACC000346,CUST00183,CREDIT,gbp,2025-05-12,CLOSED,10000,2025-05-12 23:49:02
ACC000347,CUST00184,savings,JPY,2025-03-29,CLOSED,0,2025-03-29 02:24:49
ACC000348,CUST00184,SAVINGS,EUR,2024-08-05,active,0,2024-08-05 22:47:30
ACC000349,CUST00184,savings,usd,2024-10-13,closed,0,2024-10-13 07:45:44
ACC000350,CUST00185,checking,GBP,2025-03-10,CLOSED,0,2025-03-10 00:11:02
ACC000351,CUST00185,savings,NGN,2025-04-26,closed,0,2025-04-26 08:14:55
ACC000352,CUST00185,SAVINGS,usd,2025-02-22,closed,0,2025-02-22 12:11:04
ACC000353,CUST00186,checking,CAD,2025-03-17,FROZEN,0,2025-03-17 08:44:36
ACC000354,CUST00186,credit,usd,2025-06-16,CLOSED,25000,2025-06-16 08:29:32
ACC000355,CUST00187,CREDIT,NGN,2024-10-21,FROZEN,0,2024-10-21 02:39:57
ACC000356,CUST00188,savings,USD,2025-03-07,ACTIVE,0,2025-03-07 14:28:41
ACC000357,CUST00188,SAVINGS,NGN,2024-10-24,active,0,2024-10-24 17:39:28
ACC000358,CUST00188,checking,usd,2025-03-11,active,0,2025-03-11 20:50:28
ACC000359,CUST00189,SAVINGS,EUR,2025-04-29,FROZEN,0,2025-04-29 08:07:30
ACC000360,CUST00189,CHECKING,CAD,2025-01-22,ACTIVE,0,2025-01-22 11:57:08
ACC000361,CUST00189,checking,INR,2025-04-12,closed,0,2025-04-12 17:17:05
ACC000362,CUST00190,checking,JPY,2025-06-18,ACTIVE,0,2025-06-18 00:54:03
ACC000363,CUST00190,SAVINGS,GBP,2024-11-30,closed,0,2024-11-30 17:58:03
ACC000364,CUST00191,CREDIT,usd,2024-12-21,closed,0,2024-12-21 23:17:08
ACC000365,CUST00192,credit,NGN,2025-02-22,FROZEN,25000,2025-02-22 13:59:32
ACC000366,CUST00192,checking,GBP,2024-12-05,ACTIVE,0,2024-12-05 15:29:44
ACC000367,CUST00192,savings,USD,2025-04-19,FROZEN,0,2025-04-19 15:36:07
ACC000368,CUST00193,CHECKING,INR,2024-09-15,active,0,2024-09-15 07:34:28
ACC000369,CUST00193,SAVINGS,NGN,2025-03-21,active,0,2025-03-21 13:44:24
ACC000370,CUST00194,SAVINGS,USD,2024-12-24,closed,0,2024-12-24 03:07:09
ACC000371,CUST00194,CHECKING,INR,2025-06-29,FROZEN,0,2025-06-29 20:12:10
ACC000372,CUST00194,savings,USD,2025-01-14,closed,0,2025-01-14 10:46:29
ACC000373,CUST00195,SAVINGS,USD,2025-02-05,ACTIVE,0,2025-02-05 14:18:48
ACC000374,CUST00195,CHECKING,NGN,2025-04-30,FROZEN,0,2025-04-30 05:51:42
ACC000375,CUST00195,SAVINGS,CAD,2025-03-23,CLOSED,0,2025-03-23 08:04:17
ACC000376,CUST00196,SAVINGS,INR,2025-04-24,closed,0,2025-04-24 02:29:30
ACC000377,CUST00197,SAVINGS,INR,2025-01-18,CLOSED,0,2025-01-18 18:04:40
ACC000378,CUST00198,SAVINGS,usd,2025-02-03,ACTIVE,0,2025-02-03 13:49:31
ACC000379,CUST00198,CHECKING,USD,2025-02-23,active,0,2025-02-23 11:58:57
ACC000380,CUST00198,SAVINGS,NGN,2025-01-31,active,0,2025-01-31 09:58:04
ACC000381,CUST00199,checking,CAD,2024-11-22,closed,0,2024-11-22 04:22:31
ACC000382,CUST00200,SAVINGS,USD,2024-11-13,ACTIVE,0,2024-11-13 09:15:05
ACC000383,CUST00201,CHECKING,gbp,2025-03-02,FROZEN,0,2025-03-02 02:05:40
ACC000384,CUST00202,savings,gbp,2025-05-17,active,0,2025-05-17 23:37:29
ACC000385,CUST00202,CREDIT,usd,2025-02-14,active,1000,2025-02-14 18:01:25
ACC000386,CUST00202,checking,NGN,2025-03-22,CLOSED,0,2025-03-22 00:11:53
ACC000387,CUST00203,CREDIT,GBP,2024-10-31,closed,5000,2024-10-31 12:36:06
ACC000388,CUST00203,credit,gbp,2025-03-18,FROZEN,1000,2025-03-18 14:36:02
ACC000389,CUST00203,savings,GBP,2025-06-24,ACTIVE,0,2025-06-24 20:09:05
ACC000390,CUST00204,SAVINGS,usd,2025-05-17,FROZEN,0,2025-05-17 18:45:36
ACC000391,CUST00204,checking,GBP,2025-04-07,ACTIVE,0,2025-04-07 10:52:10
ACC000392,CUST00205,CHECKING,GBP,2025-05-18,ACTIVE,0,2025-05-18 04:07:10
ACC000393,CUST00206,savings,NGN,2025-01-26,active,0,2025-01-26 22:31:42
ACC000394,CUST00206,CHECKING,CAD,2025-05-12,active,0,2025-05-12 09:11:10
ACC000395,CUST00206,CREDIT,CAD,2025-06-21,FROZEN,5000,2025-06-21 08:04:27
ACC000396,CUST00207,credit,JPY,2025-04-16,ACTIVE,0,2025-04-16 07:47:29
ACC000397,CUST00207,checking,CAD,2024-12-11,CLOSED,0,2024-12-11 12:15:06
ACC000398,CUST00207,CREDIT,GBP,2025-04-15,CLOSED,5000,2025-04-15 16:58:15
ACC000399,CUST00208,SAVINGS,NGN,2024-03-21,active,0,2024-03-21 07:31:46
ACC000400,CUST00209,CREDIT,usd,2024-10-22,active,10000,2024-10-22 06:48:55
ACC000401,CUST00209,CHECKING,usd,2024-12-21,active,0,2024-12-21 00:24:13
ACC000402,CUST00209,savings,EUR,2024-07-01,FROZEN,0,2024-07-01 10:36:38
ACC000403,CUST00210,credit,INR,2025-06-12,FROZEN,5000,2025-06-12 22:52:56
ACC000404,CUST00211,CREDIT,CAD,2024-05-06,CLOSED,0,2024-05-06 21:45:36
ACC000405,CUST00211,checking,NGN,2024-07-18,closed,0,2024-07-18 17:11:50
ACC000406,CUST00212,SAVINGS,USD,2025-05-03,CLOSED,0,2025-05-03 06:13:16
ACC000407,CUST00212,SAVINGS,usd,2025-01-31,ACTIVE,0,2025-01-31 20:42:44
ACC000408,CUST00213,credit,GBP,2025-04-13,FROZEN,1000,2025-04-13 13:22:06
ACC000409,CUST00213,savings,EUR,2025-01-28,closed,0,2025-01-28 13:47:54
ACC000410,CUST00213,CREDIT,INR,2025-03-03,closed,5000,2025-03-03 03:48:50
ACC000411,CUST00214,credit,GBP,2024-12-05,ACTIVE,0,2024-12-05 09:40:25
ACC000412,CUST00214,CHECKING,USD,2025-01-17,ACTIVE,0,2025-01-17 06:37:54
ACC000413,CUST00215,checking,usd,2024-10-10,closed,0,2024-10-10 08:57:39
ACC000414,CUST00215,SAVINGS,GBP,2024-08-07,closed,0,2024-08-07 05:41:11
ACC000415,CUST00215,credit,NGN,2025-03-27,CLOSED,1000,2025-03-27 15:55:37
ACC000416,CUST00216,credit,gbp,2024-10-10,CLOSED,25000,2024-10-10 09:30:26
ACC000417,CUST00217,checking,CAD,2024-09-11,FROZEN,0,2024-09-11 20:12:49
ACC000418,CUST00218,SAVINGS,USD,2025-04-08,ACTIVE,0,2025-04-08 14:02:37
ACC000419,CUST00218,CREDIT,INR,2024-10-30,FROZEN,10000,2024-10-30 21:03:34
ACC000420,CUST00218,checking,EUR,2025-05-14,FROZEN,0,2025-05-14 04:01:39
ACC000421,CUST00219,checking,EUR,2024-09-17,FROZEN,0,2024-09-17 23:21:50
ACC000422,CUST00219,checking,USD,2025-02-14,CLOSED,0,2025-02-14 18:55:25
ACC000423,CUST00219,SAVINGS,USD,2025-02-04,active,0,2025-02-04 04:31:38
ACC000424,CUST00220,CHECKING,EUR,2025-06-10,ACTIVE,0,2025-06-10 05:54:55
ACC000425,CUST00220,SAVINGS,INR,2025-02-18,closed,0,2025-02-18 16:31:45
ACC000426,CUST00221,checking,INR,2025-02-22,ACTIVE,0,2025-02-22 15:21:15
ACC000427,CUST00222,CHECKING,gbp,2025-06-15,active,0,2025-06-15 00:56:51
ACC000428,CUST00223,checking,EUR,2025-04-27,ACTIVE,0,2025-04-27 16:49:57
ACC000429,CUST00223,SAVINGS,CAD,2025-02-08,CLOSED,0,2025-02-08 09:59:55
ACC000430,CUST00223,credit,JPY,2025-04-25,FROZEN,0,2025-04-25 06:38:59
ACC000431,CUST00224,SAVINGS,CAD,2024-12-24,CLOSED,0,2024-12-24 22:26:46
ACC000432,CUST00224,SAVINGS,gbp,2024-06-24,FROZEN,0,2024-06-24 06:23:53
ACC000433,CUST00224,CREDIT,INR,2025-05-31,ACTIVE,25000,2025-05-31 04:11:35
ACC000434,CUST00225,credit,USD,2025-04-23,active,10000,2025-04-23 08:37:10
ACC000435,CUST00225,checking,EUR,2025-01-28,FROZEN,0,2025-01-28 16:53:58
ACC000436,CUST00226,checking,NGN,2024-10-22,FROZEN,0,2024-10-22 00:03:08
ACC000437,CUST00226,credit,GBP,2024-12-29,CLOSED,0,2024-12-29 02:55:31
ACC000438,CUST00227,SAVINGS,JPY,2024-12-29,CLOSED,0,2024-12-29 21:59:45
ACC000439,CUST00227,checking,gbp,2025-06-10,FROZEN,0,2025-06-10 15:07:41
ACC000440,CUST00227,savings,NGN,2025-03-26,FROZEN,0,2025-03-26 14:58:02
ACC000441,CUST00228,CHECKING,JPY,2024-12-24,FROZEN,0,2024-12-24 00:15:57
ACC000442,CUST00228,CHECKING,NGN,2025-06-05,CLOSED,0,2025-06-05 19:40:41
ACC000443,CUST00229,SAVINGS,gbp,2025-05-21,ACTIVE,0,2025-05-21 18:52:25
ACC000444,CUST00229,savings,EUR,2024-07-21,CLOSED,0,2024-07-21 05:41:12
ACC000445,CUST00229,checking,JPY,2025-04-08,FROZEN,0,2025-04-08 10:39:46
ACC000446,CUST00230,credit,gbp,2025-04-16,CLOSED,0,2025-04-16 09:07:29
ACC000447,CUST00230,CHECKING,gbp,2025-02-22,ACTIVE,0,2025-02-22 23:23:19
ACC000448,CUST00230,CHECKING,GBP,2025-03-27,FROZEN,0,2025-03-27 03:07:56
ACC000449,CUST00231,CHECKING,INR,2024-11-27,FROZEN,0,2024-11-27 22:30:17
ACC000450,CUST00231,savings,CAD,2024-10-12,ACTIVE,0,2024-10-12 23:26:40
ACC000451,CUST00231,SAVINGS,EUR,2024-10-30,FROZEN,0,2024-10-30 09:07:14
ACC000452,CUST00232,credit,JPY,2025-05-28,active,25000,2025-05-28 11:27:28
ACC000453,CUST00232,credit,EUR,2025-03-08,active,0,2025-03-08 16:48:18
ACC000454,CUST00233,CHECKING,gbp,2025-06-06,active,0,2025-06-06 06:41:26
ACC000455,CUST00233,savings,CAD,2024-11-03,active,0,2024-11-03 11:32:08
ACC000456,CUST00234,savings,NGN,2025-05-04,CLOSED,0,2025-05-04 16:50:35
ACC000457,CUST00234,CHECKING,gbp,2025-06-25,FROZEN,0,2025-06-25 13:42:15
ACC000458,CUST00234,SAVINGS,EUR,2025-04-26,closed,0,2025-04-26 22:24:08
ACC000459,CUST00235,SAVINGS,EUR,2025-03-10,active,0,2025-03-10 16:01:22
ACC000460,CUST00235,checking,NGN,2024-09-25,closed,0,2024-09-25 02:21:34
ACC000461,CUST00236,SAVINGS,usd,2025-03-09,FROZEN,0,2025-03-09 22:06:13
ACC000462,CUST00237,savings,JPY,2025-04-25,active,0,2025-04-25 00:21:21
ACC000463,CUST00237,savings,usd,2025-01-17,active,0,2025-01-17 00:15:23
ACC000464,CUST00237,savings,CAD,2025-03-16,closed,0,2025-03-16 12:00:04
ACC000465,CUST00238,savings,CAD,2025-05-01,CLOSED,0,2025-05-01 10:20:44
ACC000466,CUST00238,savings,NGN,2025-05-22,CLOSED,0,2025-05-22 14:17:33
ACC000467,CUST00238,CREDIT,NGN,2025-02-26,ACTIVE,0,2025-02-26 08:57:54
ACC000468,CUST00239,SAVINGS,GBP,2025-06-22,closed,0,2025-06-22 11:04:46
ACC000469,CUST00240,checking,JPY,2024-12-31,closed,0,2024-12-31 19:17:45
ACC000470,CUST00240,CHECKING,NGN,2024-10-30,active,0,2024-10-30 20:18:48
ACC000471,CUST00240,credit,INR,2025-01-23,closed,0,2025-01-23 23:23:08
ACC000472,CUST00241,CHECKING,USD,2024-03-08,FROZEN,0,2024-03-08 05:05:14
ACC000473,CUST00241,CHECKING,CAD,2025-06-13,closed,0,2025-06-13 18:38:24
ACC000474,CUST00242,SAVINGS,INR,2025-05-17,FROZEN,0,2025-05-17 05:02:14
ACC000475,CUST00243,credit,JPY,2025-03-21,ACTIVE,5000,2025-03-21 13:57:50
ACC000476,CUST00244,CREDIT,JPY,2024-11-02,CLOSED,0,2024-11-02 06:40:42
ACC000477,CUST00244,checking,EUR,2024-09-09,FROZEN,0,2024-09-09 22:43:53
ACC000478,CUST00244,credit,INR,2025-01-23,closed,0,2025-01-23 11:25:30
ACC000479,CUST00245,CHECKING,usd,2024-06-20,ACTIVE,0,2024-06-20 21:19:00
ACC000480,CUST00245,CREDIT,JPY,2024-05-14,ACTIVE,0,2024-05-14 20:32:18
ACC000481,CUST00245,checking,usd,2024-07-27,CLOSED,0,2024-07-27 00:15:19
ACC000482,CUST00246,CREDIT,NGN,2025-04-27,ACTIVE,1000,2025-04-27 09:34:23
ACC000483,CUST00247,savings,INR,2024-10-10,active,0,2024-10-10 11:29:31
ACC000484,CUST00248,SAVINGS,INR,2025-03-02,closed,0,2025-03-02 15:35:07
ACC000485,CUST00249,checking,USD,2024-12-27,active,0,2024-12-27 21:49:42
ACC000486,CUST00250,checking,JPY,2024-10-15,closed,0,2024-10-15 22:38:08
ACC000487,CUST00251,savings,gbp,2025-03-11,FROZEN,0,2025-03-11 22:07:04
ACC000488,CUST00252,CREDIT,CAD,2024-06-24,FROZEN,1000,2024-06-24 16:30:07
ACC000489,CUST00252,savings,usd,2025-02-05,CLOSED,0,2025-02-05 20:17:44
ACC000490,CUST00252,savings,EUR,2025-02-25,ACTIVE,0,2025-02-25 19:30:48
ACC000491,CUST00253,CHECKING,NGN,2025-04-02,ACTIVE,0,2025-04-02 18:09:28
ACC000492,CUST00253,SAVINGS,USD,2025-04-26,closed,0,2025-04-26 17:30:12
ACC000493,CUST00254,SAVINGS,EUR,2024-04-27,CLOSED,0,2024-04-27 02:42:51
ACC000494,CUST00254,SAVINGS,USD,2025-03-16,active,0,2025-03-16 00:15:59
ACC000495,CUST00255,CREDIT,CAD,2025-02-25,closed,0,2025-02-25 20:34:32
ACC000496,CUST00255,CREDIT,EUR,2024-12-02,active,0,2024-12-02 09:45:54
ACC000497,CUST00256,SAVINGS,INR,2025-04-29,active,0,2025-04-29 09:50:06
ACC000498,CUST00256,credit,NGN,2024-09-20,ACTIVE,0,2024-09-20 04:38:10
ACC000499,CUST00257,savings,INR,2025-04-18,closed,0,2025-04-18 22:24:48
ACC000500,CUST00257,checking,JPY,2025-05-22,closed,0,2025-05-22 23:01:52
ACC000501,CUST00257,checking,CAD,2025-03-06,closed,0,2025-03-06 08:04:50
ACC000502,CUST00258,CREDIT,NGN,2025-01-20,ACTIVE,5000,2025-01-20 08:57:54
ACC000503,CUST00258,CHECKING,EUR,2024-05-29,active,0,2024-05-29 21:32:23
ACC000504,CUST00258,credit,INR,2024-07-08,CLOSED,0,2024-07-08 23:38:39
ACC000505,CUST00259,credit,GBP,2025-04-14,ACTIVE,25000,2025-04-14 23:01:45
ACC000506,CUST00259,credit,NGN,2025-04-03,ACTIVE,1000,2025-04-03 18:53:21
ACC000507,CUST00260,SAVINGS,usd,2025-04-11,ACTIVE,0,2025-04-11 15:21:18
ACC000508,CUST00261,savings,CAD,2024-05-13,closed,0,2024-05-13 14:36:47
ACC000509,CUST00261,checking,CAD,2024-04-09,ACTIVE,0,2024-04-09 21:09:50
ACC000510,CUST00261,savings,EUR,2025-03-02,closed,0,2025-03-02 03:28:00
ACC000511,CUST00262,checking,gbp,2024-09-01,CLOSED,0,2024-09-01 13:39:35
ACC000512,CUST00262,credit,GBP,2024-12-02,active,0,2024-12-02 21:56:02
ACC000513,CUST00262,checking,NGN,2025-03-31,closed,0,2025-03-31 05:22:32
ACC000514,CUST00263,CREDIT,usd,2024-10-23,active,0,2024-10-23 09:44:55
ACC000515,CUST00264,CHECKING,CAD,2024-10-23,CLOSED,0,2024-10-23 14:08:17
ACC000516,CUST00265,CHECKING,CAD,2025-05-17,active,0,2025-05-17 06:30:09
ACC000517,CUST00265,CREDIT,GBP,2025-06-23,active,1000,2025-06-23 10:02:22
ACC000518,CUST00265,savings,JPY,2025-05-26,FROZEN,0,2025-05-26 12:14:03
ACC000519,CUST00266,checking,usd,2025-05-18,CLOSED,0,2025-05-18 22:52:21
ACC000520,CUST00266,credit,usd,2025-02-06,closed,1000,2025-02-06 01:23:47
ACC000521,CUST00267,CREDIT,usd,2024-12-04,ACTIVE,0,2024-12-04 09:31:08
ACC000522,CUST00268,CHECKING,JPY,2024-12-11,FROZEN,0,2024-12-11 13:06:03
ACC000523,CUST00268,checking,gbp,2024-09-21,FROZEN,0,2024-09-21 18:06:40
ACC000524,CUST00269,CHECKING,EUR,2024-11-12,FROZEN,0,2024-11-12 23:50:11
ACC000525,CUST00269,CREDIT,GBP,2024-04-07,closed,5000,2024-04-07 01:56:47
ACC000526,CUST00270,SAVINGS,NGN,2025-04-13,closed,0,2025-04-13 09:33:06
ACC000527,CUST00270,CREDIT,usd,2024-05-03,closed,10000,2024-05-03 23:59:56
ACC000528,CUST00270,SAVINGS,USD,2025-03-21,ACTIVE,0,2025-03-21 19:40:45
ACC000529,CUST00271,SAVINGS,GBP,2024-12-03,FROZEN,0,2024-12-03 15:47:08
ACC000530,CUST00271,CHECKING,EUR,2025-06-02,active,0,2025-06-02 21:01:16
ACC000531,CUST00272,credit,GBP,2024-12-11,CLOSED,0,2024-12-11 00:21:36
ACC000532,CUST00272,CREDIT,USD,2024-05-25,FROZEN,5000,2024-05-25 15:10:34
ACC000533,CUST00272,savings,usd,2024-05-23,closed,0,2024-05-23 23:07:10
ACC000534,CUST00273,SAVINGS,USD,2024-04-30,ACTIVE,0,2024-04-30 13:23:40
ACC000535,CUST00273,savings,JPY,2024-02-17,active,0,2024-02-17 15:38:01
ACC000536,CUST00274,savings,INR,2025-01-10,FROZEN,0,2025-01-10 00:38:17
ACC000537,CUST00274,checking,USD,2025-06-26,ACTIVE,0,2025-06-26 12:29:52
ACC000538,CUST00274,checking,JPY,2024-09-06,closed,0,2024-09-06 05:38:07
ACC000539,CUST00275,CREDIT,USD,2024-05-05,CLOSED,1000,2024-05-05 01:18:45
ACC000540,CUST00275,credit,NGN,2025-02-08,CLOSED,0,2025-02-08 00:02:09
ACC000541,CUST00276,CHECKING,INR,2024-06-27,ACTIVE,0,2024-06-27 00:13:37
ACC000542,CUST00276,SAVINGS,GBP,2024-12-22,FROZEN,0,2024-12-22 14:35:11
ACC000543,CUST00276,CHECKING,GBP,2025-02-14,active,0,2025-02-14 01:24:45
ACC000544,CUST00277,checking,NGN,2024-12-21,closed,0,2024-12-21 21:40:10
ACC000545,CUST00278,CHECKING,GBP,2024-09-25,ACTIVE,0,2024-09-25 18:41:52
ACC000546,CUST00278,CHECKING,EUR,2024-10-07,CLOSED,0,2024-10-07 18:04:21
ACC000547,CUST00278,SAVINGS,USD,2024-11-17,FROZEN,0,2024-11-17 03:15:11
ACC000548,CUST00279,credit,gbp,2025-05-20,active,0,2025-05-20 21:50:54
ACC000549,CUST00279,savings,INR,2025-05-23,ACTIVE,0,2025-05-23 18:58:02
ACC000550,CUST00280,CHECKING,gbp,2025-01-26,closed,0,2025-01-26 21:55:54
ACC000551,CUST00280,savings,CAD,2025-02-20,active,0,2025-02-20 23:22:53
ACC000552,CUST00280,credit,CAD,2025-04-08,closed,0,2025-04-08 03:03:17
ACC000553,CUST00281,checking,JPY,2025-06-07,FROZEN,0,2025-06-07 22:12:04
ACC000554,CUST00281,credit,JPY,2025-04-03,ACTIVE,5000,2025-04-03 21:59:25
ACC000555,CUST00282,savings,INR,2024-12-20,FROZEN,0,2024-12-20 14:52:35
ACC000556,CUST00283,checking,JPY,2024-07-12,active,0,2024-07-12 02:32:20
ACC000557,CUST00284,checking,usd,2025-03-10,FROZEN,0,2025-03-10 12:01:37
ACC000558,CUST00284,CHECKING,GBP,2024-04-25,CLOSED,0,2024-04-25 06:20:57
ACC000559,CUST00285,savings,usd,2025-05-09,ACTIVE,0,2025-05-09 18:47:07
ACC000560,CUST00285,CHECKING,gbp,2025-01-26,FROZEN,0,2025-01-26 18:09:17
ACC000561,CUST00285,savings,gbp,2025-03-02,ACTIVE,0,2025-03-02 10:47:44
ACC000562,CUST00286,CREDIT,INR,2025-03-16,ACTIVE,1000,2025-03-16 04:39:54
ACC000563,CUST00287,savings,USD,2025-05-02,active,0,2025-05-02 16:39:38
ACC000564,CUST00287,savings,EUR,2025-03-28,CLOSED,0,2025-03-28 22:46:18
ACC000565,CUST00288,credit,USD,2024-04-05,closed,0,2024-04-05 14:11:25
ACC000566,CUST00288,CHECKING,CAD,2024-11-21,FROZEN,0,2024-11-21 03:32:47
ACC000567,CUST00288,checking,USD,2025-05-29,FROZEN,0,2025-05-29 00:16:02
ACC000568,CUST00289,savings,NGN,2025-05-11,ACTIVE,0,2025-05-11 18:10:07
ACC000569,CUST00289,CREDIT,gbp,2024-04-08,closed,1000,2024-04-08 19:49:32
ACC000570,CUST00289,savings,JPY,2025-01-09,FROZEN,0,2025-01-09 00:18:48
ACC000571,CUST00290,savings,GBP,2025-04-26,active,0,2025-04-26 01:53:24
ACC000572,CUST00291,credit,usd,2024-11-29,active,0,2024-11-29 00:18:53
ACC000573,CUST00292,SAVINGS,NGN,2024-12-28,ACTIVE,0,2024-12-28 18:34:34
ACC000574,CUST00292,SAVINGS,gbp,2024-12-12,FROZEN,0,2024-12-12 00:45:40
ACC000575,CUST00292,CHECKING,gbp,2024-05-22,closed,0,2024-05-22 14:01:04
ACC000576,CUST00293,SAVINGS,EUR,2025-04-08,CLOSED,0,2025-04-08 15:50:16
ACC000577,CUST00293,CHECKING,INR,2025-06-02,ACTIVE,0,2025-06-02 16:54:10
ACC000578,CUST00293,CHECKING,CAD,2025-06-04,CLOSED,0,2025-06-04 03:31:52
ACC000579,CUST00294,checking,NGN,2025-06-11,ACTIVE,0,2025-06-11 03:57:59
ACC000580,CUST00294,CHECKING,gbp,2025-06-20,closed,0,2025-06-20 01:59:12
ACC000581,CUST00294,SAVINGS,usd,2025-06-09,CLOSED,0,2025-06-09 03:52:00
ACC000582,CUST00295,SAVINGS,gbp,2024-12-29,CLOSED,0,2024-12-29 04:47:56
ACC000583,CUST00296,credit,EUR,2025-03-16,closed,0,2025-03-16 03:50:56
ACC000584,CUST00297,checking,usd,2024-10-17,ACTIVE,0,2024-10-17 06:06:57
ACC000585,CUST00297,credit,INR,2024-12-08,closed,5000,2024-12-08 13:23:08
ACC000586,CUST00297,CHECKING,JPY,2025-01-29,active,0,2025-01-29 05:46:16
ACC000587,CUST00298,SAVINGS,gbp,2025-04-05,ACTIVE,0,2025-04-05 12:05:04
